,z,qc,fs,Rf,u2,incl_x,incl_y,incl,pen,time
148,-4.564,0.78,0.015,1.923076923076923,0.01923076923076923,4.243993155e-314,4.9866901096276e-311,0.0,7.424,0.0
149,-4.614000000000001,0.93,0.015,1.6129032258064515,0.016129032258064516,4.243993156e-314,3.91126264191075e-310,0.0,7.474,0.0
150,-4.664,1.155,0.02,1.7316017316017316,0.017316017316017316,4.243993157e-314,4.986690109628e-311,0.0,7.524,0.0
151,-4.714,0.955,0.025,2.617801047120419,0.026178010471204192,4.243993158e-314,2.04135995091116e-310,0.0,7.574,0.0
152,-4.763999999999999,0.955,0.023,2.4083769633507854,0.024083769633507855,4.243993159e-314,4.988812105419e-311,0.0,7.624,0.0
153,-4.814,1.205,0.021,1.7427385892116183,0.017427385892116183,4.24399316e-314,1.77802027325074e-310,0.0,7.674,0.0
154,-4.864000000000001,0.905,0.019,2.0994475138121547,0.020994475138121547,4.243993161e-314,4.9888121054195e-311,0.0,7.724,0.0
155,-4.914,0.93,0.02,2.150537634408602,0.02150537634408602,4.243993162e-314,4.487172299579e-310,0.0,7.774,0.0
156,-4.964,0.78,0.021,2.6923076923076925,0.026923076923076925,4.243993163e-314,4.98881210542e-311,0.0,7.824,0.0
157,-5.013999999999999,0.83,0.019,2.289156626506024,0.022891566265060243,4.243993164e-314,7.76820219157273e-310,0.0,7.874,0.0
158,-5.064,0.78,0.016,2.051282051282051,0.020512820512820513,4.243993165e-314,4.9888121054205e-311,0.0,7.924,0.0
159,-5.114000000000001,0.755,0.014,1.8543046357615895,0.018543046357615896,4.243993166e-314,9.16702181705e-312,0.0,7.974,0.0
160,-5.164,0.805,0.014,1.7391304347826086,0.017391304347826087,4.243993167e-314,4.9909341012115e-311,0.0,8.024,0.0
161,-5.214,0.755,0.016,2.119205298013245,0.02119205298013245,4.243993168e-314,1.372506877597603e-309,0.0,8.074,0.0
162,-5.264000000000001,0.755,0.017,2.2516556291390732,0.02251655629139073,4.243993169e-314,4.9930560970024e-311,0.0,8.124,0.0
163,-5.314,0.805,0.014,1.7391304347826086,0.017391304347826087,4.24399317e-314,6.63951263035455e-310,0.0,8.174,0.0
164,-5.364000000000001,0.83,0.014,1.6867469879518073,0.016867469879518072,4.243993171e-314,4.993056097003e-311,0.0,8.224,0.0
165,-5.414,0.905,0.013,1.43646408839779,0.0143646408839779,4.243993172e-314,9.8800124028277e-311,0.0,8.274,0.0
166,-5.464,1.005,0.018,1.791044776119403,0.01791044776119403,4.243993173e-314,4.995178092794e-311,0.0,8.324,0.0
167,-5.514000000000001,1.08,0.023,2.1296296296296298,0.021296296296296296,4.243993174e-314,3.6197004202412e-310,0.0,8.374,0.0
168,-5.564,1.03,0.034,3.300970873786408,0.03300970873786408,4.243993175e-314,4.997300088585e-311,0.0,8.424,0.0
169,-5.614000000000001,1.13,0.036,3.185840707964602,0.03185840707964602,4.243993176e-314,1.8334043634177e-311,0.0,8.474,0.0
170,-5.664,0.856,0.031,3.6214953271028034,0.036214953271028034,4.243993177e-314,4.9973000885844e-311,0.0,8.524,0.0
171,-5.714,0.906,0.031,3.4216335540838854,0.03421633554083885,4.243993178e-314,1.9155680404212e-309,0.0,8.574,0.0
172,-5.764000000000001,0.806,0.026,3.225806451612903,0.03225806451612903,4.2439931788e-314,4.9994220843753e-311,0.0,8.624,0.0
173,-5.814,0.806,0.02,2.4813895781637716,0.024813895781637715,4.2439931797e-314,7.36353759423744e-310,0.0,8.674,0.0
174,-5.864000000000001,0.806,0.015,1.8610421836228286,0.018610421836228287,4.2439931807e-314,4.999422084375e-311,0.0,8.724,0.0
175,-5.914,0.831,0.013,1.5643802647412757,0.015643802647412757,4.2439931817e-314,6.99324932870896e-310,0.0,8.774,0.0
176,-5.964,0.856,0.013,1.5186915887850467,0.015186915887850467,4.2439931827e-314,5.001544080166e-311,0.0,8.824,0.0
177,-6.014000000000001,0.881,0.013,1.4755959137343928,0.014755959137343927,4.2439931837e-314,2.75010654509406e-310,0.0,8.874,0.0
178,-6.064,1.056,0.013,1.231060606060606,0.01231060606060606,4.2439931847e-314,5.0015440801653e-311,0.0,8.924,0.0
179,-6.114000000000001,0.831,0.021,2.5270758122743686,0.025270758122743684,4.2439931857e-314,3.67656990742935e-310,0.0,8.974,0.0
180,-6.164,0.781,0.018,2.3047375160051216,0.023047375160051214,4.2439931867e-314,5.001544080165e-311,0.0,9.024,0.0
181,-6.214,0.756,0.016,2.1164021164021163,0.021164021164021163,4.2439931876e-314,3.802616457413e-311,0.0,9.074,0.0
182,-6.264000000000001,0.781,0.008,1.0243277848911652,0.010243277848911651,4.2439931886e-314,5.0015440801643e-311,0.0,9.124,0.0
183,-6.314,0.906,0.009,0.9933774834437085,0.009933774834437085,4.2439931896e-314,3.802616457413e-311,0.0,9.174,0.0
184,-6.364000000000001,0.906,0.01,1.1037527593818983,0.011037527593818984,4.2439931906e-314,5.001544080164e-311,0.0,9.224,0.0
185,-6.414,0.906,0.012,1.3245033112582782,0.013245033112582781,4.2439931916e-314,3.802616457413e-311,0.0,9.274,0.0
186,-6.464,0.906,0.015,1.6556291390728475,0.016556291390728475,4.2439931926e-314,5.0015440801633e-311,0.0,9.324,0.0
187,-6.514000000000001,0.856,0.016,1.869158878504673,0.01869158878504673,4.2439931936e-314,4.345847379901e-311,0.0,9.374,0.0
188,-6.564,0.881,0.015,1.70261066969353,0.0170261066969353,4.2439931946e-314,5.001544080163e-311,0.0,9.424,0.0
189,-6.614000000000001,0.906,0.014,1.5452538631346577,0.015452538631346577,4.2439931955e-314,3.802616457413e-311,0.0,9.474,0.0
190,-6.664,0.931,0.011,1.1815252416756175,0.011815252416756175,4.2439931965e-314,5.0015440801624e-311,0.0,9.524,0.0
191,-6.714,0.956,0.017,1.778242677824268,0.01778242677824268,4.2439931975e-314,3.802616457413e-311,0.0,9.574,0.0
192,-6.764000000000001,0.906,0.018,1.986754966887417,0.01986754966887417,4.2439931985e-314,5.001544080162e-311,0.0,9.624,0.0
193,-6.814,0.856,0.015,1.7523364485981308,0.017523364485981307,4.2439931995e-314,3.802616457413e-311,0.0,9.674,0.0
194,-6.864000000000001,0.831,0.007,0.8423586040914562,0.008423586040914562,4.2439932005e-314,5.0015440801614e-311,0.0,9.724,0.0
195,-6.914,0.906,0.007,0.7726269315673289,0.007726269315673289,4.2439932015e-314,3.802616457413e-311,0.0,9.774,0.0
196,-6.964,0.906,0.01,1.1037527593818983,0.011037527593818984,4.2439932025e-314,5.001544080161e-311,0.0,9.824,0.0
197,-7.014000000000001,0.806,0.012,1.488833746898263,0.01488833746898263,4.2439932035e-314,4.345847379901e-311,0.0,9.874,0.0
198,-7.064,1.056,0.011,1.0416666666666665,0.010416666666666666,4.2439932044e-314,5.0015440801604e-311,0.0,9.924,0.0
199,-7.114000000000001,0.907,0.018,1.984564498346196,0.01984564498346196,4.2439932054e-314,3.802616457413e-311,0.0,9.974,0.0
200,-7.164,1.007,0.015,1.4895729890764648,0.014895729890764648,4.2439932064e-314,5.00154408016e-311,0.0,10.024,0.0
201,-7.214,1.307,0.024,1.8362662586074983,0.018362662586074982,4.2439932074e-314,3.802616457413e-311,0.0,10.074,0.0
202,-7.264000000000001,1.157,0.028,2.4200518582541055,0.024200518582541054,4.2439932084e-314,5.0015440801594e-311,0.0,10.124,0.0
203,-7.314,1.032,0.043,4.166666666666666,0.041666666666666664,4.2439932094e-314,3.802616457413e-311,0.0,10.174,0.0
204,-7.364000000000001,1.007,0.034,3.376365441906654,0.03376365441906654,4.2439932104e-314,5.001544080159e-311,0.0,10.224,0.0
205,-7.414,1.007,0.029,2.879841112214499,0.028798411122144988,4.2439932114e-314,3.802616457413e-311,0.0,10.274,0.0
206,-7.464,1.107,0.026,2.3486901535682025,0.023486901535682024,4.2439932123e-314,5.0015440801584e-311,0.0,10.324,0.0
207,-7.514000000000001,1.157,0.028,2.4200518582541055,0.024200518582541054,4.2439932133e-314,4.345847379901e-311,0.0,10.374,0.0
208,-7.564,1.232,0.031,2.5162337662337664,0.025162337662337664,4.2439932143e-314,5.001544080158e-311,0.0,10.424,0.0
